agricultural sciences,engineering and technology,humanities,medical and health sciences,natural sciences,social sciences,ecMaxContribution,fundingScheme,duration,month,country,activityType,contributors,proportion_cost,split
0.0,0.0,0.0,0.0,4.0,0.0,1492750.0,HORIZON-AG,1825,8,IT,HES,1,1.0,train
1.0,0.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,6,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499625.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,train
0.0,0.0,1.0,0.0,3.0,0.0,1497169.0,HORIZON-ERC,1825,2,NL,HES,2,1.0,train
0.0,0.0,0.0,1.0,2.0,1.0,1491166.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,test
0.0,1.0,0.0,0.0,4.0,0.0,2134970.0,ERC,1825,10,FR,REC,3,1.0,test
0.0,1.0,0.0,0.0,0.0,0.0,2124988.0,HORIZON-ERC,1825,12,NL,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1499738.0,HORIZON-ERC,1825,10,FI,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1499129.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,test
1.0,0.0,0.0,1.0,2.0,1.0,1404141.0,HORIZON-ERC,1825,4,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,2445909.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1728125.0,HORIZON-ERC,1825,10,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,2499125.0,HORIZON-AG,1826,3,FR,REC,2,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1499878.0,ERC,1825,9,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,614900.0,HORIZON-ERC,1095,9,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1700000.0,HORIZON-ERC,1825,2,IL,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1998008.75,HORIZON-ERC,2191,5,DE,HES,1,1.0,test
0.0,2.0,0.0,0.0,2.0,1.0,1500000.0,HORIZON-ERC,1825,6,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1498110.0,HORIZON-ERC,1825,6,FR,REC,1,1.0,train
0.0,0.0,0.0,3.0,1.0,0.0,1475638.75,HORIZON-ERC,1825,1,AT,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1482690.0,HORIZON-ERC,1825,7,DE,REC,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1435000.0,HORIZON-AG,1825,4,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1499953.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,2499864.0,HORIZON-ERC,1825,9,SE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,11,IT,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,1499923.0,HORIZON-ERC,1825,9,DK,HES,1,1.0,train
0.0,0.0,1.0,1.0,2.0,1.0,1955213.0,HORIZON-ERC,1825,10,PT,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,3.0,1395888.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1474995.0,HORIZON-ERC,1826,7,AT,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,4,IL,HES,1,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,1498125.0,ERC,1825,5,IT,HES,1,1.0,test
0.0,0.0,4.0,0.0,0.0,1.0,1499586.0,HORIZON-AG,1826,3,SE,HES,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1498750.0,HORIZON-ERC,1825,5,IT,REC,1,1.0,train
0.0,0.0,0.0,1.0,3.0,1.0,1500000.0,HORIZON-ERC,1825,5,NL,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1496800.0,HORIZON-ERC,2038,9,SE,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1500000.0,HORIZON-ERC,1825,8,DE,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,1.0,1077500.0,HORIZON-ERC,1825,9,ES,HES,1,1.0,train
0.0,2.0,0.0,0.0,1.0,0.0,1498201.0,HORIZON-ERC,1825,4,NL,HES,1,1.0,test
0.0,0.0,1.0,0.0,1.0,0.0,1499586.0,HORIZON-AG,1825,1,IE,HES,1,1.0,train
1.0,0.0,0.0,1.0,2.0,0.0,1495898.0,HORIZON-ERC,1825,9,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1497425.0,HORIZON-ERC,1825,4,CZ,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1498125.0,HORIZON-ERC,1825,2,DE,HES,1,1.0,test
0.0,0.0,2.0,0.0,0.0,0.0,1495013.0,HORIZON-ERC,1825,10,DE,HES,1,1.0,train
,,,,,,1499653.0,HORIZON-ERC,1825,9,ES,REC,1,1.0,test
0.0,0.0,0.0,1.0,3.0,0.0,1499381.0,HORIZON-ERC,1825,7,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,2255511.0,HORIZON-ERC,1825,11,SI,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1499946.0,HORIZON-ERC,1825,7,IE,HES,1,1.0,test
0.0,1.0,0.0,0.0,0.0,0.0,1397300.0,HORIZON-ERC,1825,4,AT,REC,2,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1771875.0,HORIZON-ERC,1825,5,BE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,11,DE,REC,1,1.0,test
0.0,1.0,0.0,1.0,2.0,0.0,1499968.75,HORIZON-AG,1825,9,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1499686.0,HORIZON-ERC,1825,8,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1498943.0,HORIZON-ERC,1825,9,DK,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1499058.0,HORIZON-ERC,1825,10,PT,HES,1,1.0,train
0.0,0.0,1.0,0.0,3.0,0.0,1498883.0,HORIZON-ERC,1825,12,DE,REC,2,1.0,train
0.0,0.0,0.0,3.0,1.0,0.0,1499932.0,HORIZON-ERC,1825,6,SE,HES,1,0.999999666651666,test
0.0,0.0,0.0,0.0,2.0,0.0,1499395.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1462766.0,HORIZON-AG,1825,9,NO,HES,2,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1429135.0,HORIZON-ERC,1825,2,DE,HES,1,0.999999650138143,train
0.0,0.0,1.0,0.0,2.0,0.0,1083750.0,HORIZON-ERC,1825,6,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1744065.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,test
0.0,0.0,2.0,0.0,0.0,0.0,1499704.0,HORIZON-ERC,1826,3,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,3.0,0.0,1627988.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,1488988.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,9,AT,HES,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,1449034.0,HORIZON-ERC,1825,7,CZ,REC,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1619687.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1498215.0,HORIZON-AG,1825,9,IT,HES,1,1.0,test
1.0,1.0,0.0,0.0,3.0,0.0,2029368.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1499758.0,HORIZON-ERC,1825,1,IT,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1476023.0,HORIZON-ERC,1825,9,DE,HES,2,1.0,train
0.0,0.0,0.0,1.0,4.0,0.0,1604375.0,HORIZON-ERC,1825,1,ES,REC,1,1.0,test
0.0,0.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-AG,1825,6,DE,HES,1,1.0,test
0.0,0.0,0.0,2.0,2.0,0.0,1495557.0,HORIZON-ERC,1825,6,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1498664.0,HORIZON-ERC,1826,3,PT,HES,2,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1499750.0,HORIZON-AG,1825,9,IL,HES,1,1.0,train
1.0,0.0,0.0,0.0,2.0,0.0,1684046.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,0.0,0.0,2.0,2.0,0.0,1494810.0,HORIZON-ERC,1825,4,NL,HES,1,1.0,test
0.0,0.0,0.0,1.0,0.0,0.0,2500000.0,HORIZON-ERC,1825,6,PL,HES,1,1.0,train
,,,,,,1638020.0,HORIZON-ERC,1825,1,ES,HES,3,0.9999998473767342,train
0.0,1.0,0.0,0.0,0.0,0.0,1499464.0,HORIZON-ERC,1825,1,DE,REC,2,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,2124089.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1498401.0,HORIZON-ERC,1826,8,ES,REC,1,1.0,test
0.0,0.0,0.0,1.0,2.0,0.0,1499826.0,HORIZON-ERC,1825,11,FR,REC,1,1.0,test
0.0,1.0,0.0,0.0,1.0,1.0,1499981.0,HORIZON-ERC,1948,10,ES,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,1499786.0,HORIZON-ERC,1825,9,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1499745.0,HORIZON-AG,1825,9,PT,HES,1,1.0,test
0.0,0.0,0.0,1.0,1.0,1.0,1700000.0,HORIZON-ERC,1825,7,DE,REC,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
1.0,2.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,test
0.0,0.0,0.0,0.0,2.0,1.0,1997105.0,HORIZON-ERC,1825,7,NL,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,4.0,1500000.0,HORIZON-AG,1825,7,NL,HES,1,1.0,test
0.0,0.0,5.0,0.0,0.0,0.0,1500000.0,HORIZON-ERC,1826,6,IT,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1487023.75,HORIZON-ERC,1825,1,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1499999.0,HORIZON-ERC,1825,9,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,BE,REC,1,1.0,test
0.0,1.0,0.0,0.0,0.0,0.0,1499694.0,HORIZON-ERC,1825,7,FR,REC,1,1.0,train
0.0,0.0,1.0,0.0,3.0,1.0,1496294.0,ERC,1826,6,IT,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,4.0,1499290.0,HORIZON-ERC,1825,9,IT,HES,2,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1786748.0,HORIZON-AG,1825,9,FR,REC,2,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,1499976.0,HORIZON-ERC,1825,7,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1500000.0,HORIZON-ERC,1825,5,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1500000.0,HORIZON-ERC,1826,3,NL,HES,1,1.0,train
,,,,,,1499725.0,HORIZON-ERC,1825,5,AT,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,2.0,1499465.0,HORIZON-ERC,1825,6,PL,REC,1,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,2498856.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
0.0,1.0,0.0,1.0,3.0,0.0,1384755.0,HORIZON-ERC,1460,9,ES,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1499728.0,HORIZON-ERC,1825,1,DE,REC,2,1.0,test
,,,,,,1495000.0,HORIZON-ERC,1825,10,DE,REC,1,1.0,train
2.0,0.0,1.0,0.0,1.0,0.0,1431630.0,HORIZON-ERC,1825,9,NO,HES,1,1.0,test
0.0,0.0,0.0,0.0,5.0,0.0,1494788.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,train
0.0,0.0,0.0,1.0,0.0,1.0,1500000.0,HORIZON-ERC,1825,1,NL,REC,1,1.0,train
0.0,0.0,1.0,2.0,1.0,0.0,1450000.0,HORIZON-ERC,1825,3,CZ,OTH,1,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1499099.0,HORIZON-AG,1825,9,NO,HES,1,1.0,test
0.0,2.0,0.0,0.0,2.0,0.0,1998750.0,HORIZON-ERC,1825,10,IL,HES,2,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1499469.0,HORIZON-ERC,1825,9,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1986991.0,HORIZON-ERC,1825,6,FI,HES,1,1.0,test
0.0,0.0,1.0,0.0,0.0,2.0,1463212.5,HORIZON-ERC,1825,9,IT,HES,1,1.0,train
,,,,,,1494124.0,HORIZON-ERC,1825,9,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1500000.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1494889.0,HORIZON-ERC,1825,10,ES,HES,1,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,1499428.0,HORIZON-ERC,1825,10,ES,REC,1,1.0,train
,,,,,,1710875.0,HORIZON-ERC,1825,4,PL,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1495528.0,HORIZON-ERC,1825,12,ES,HES,2,1.0,train
0.0,0.0,0.0,3.0,0.0,1.0,1486172.5,HORIZON-ERC,1825,1,ES,HES,5,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1499958.75,HORIZON-ERC,1825,11,IE,HES,1,1.0,train
,,,,,,1499477.5,HORIZON-ERC,1825,9,SE,HES,1,1.0,train
0.0,0.0,0.0,3.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,10,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1999417.5,HORIZON-ERC,1825,9,AT,REC,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,1382689.0,HORIZON-ERC,1825,9,SE,HES,1,1.0,test
0.0,0.0,0.0,3.0,0.0,0.0,2025000.0,HORIZON-ERC,1825,4,IL,HES,1,1.0,train
0.0,0.0,2.0,0.0,0.0,0.0,1499775.0,HORIZON-ERC,1825,9,FI,HES,1,1.0,train
,,,,,,1482076.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,test
0.0,1.0,1.0,0.0,1.0,0.0,1484844.0,ERC,1825,7,ES,HES,1,1.0,test
0.0,0.0,0.0,0.0,3.0,0.0,1486313.0,HORIZON-AG,1825,11,DE,HES,1,1.0,train
1.0,0.0,0.0,0.0,2.0,0.0,1246258.0,HORIZON-ERC,1825,10,FR,HES,2,1.0,test
0.0,2.0,0.0,0.0,3.0,0.0,1492821.0,HORIZON-ERC,1825,6,DE,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1499967.5,ERC,1825,10,ES,HES,1,1.0,train
,,,,,,1497850.0,HORIZON-ERC,1825,3,FR,HES,1,1.0,train
0.0,0.0,1.0,0.0,2.0,1.0,1634250.0,HORIZON-ERC,1825,1,SE,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,2081275.0,HORIZON-ERC,1825,12,FR,REC,2,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1497500.0,HORIZON-ERC,1826,9,FR,REC,2,1.0,test
0.0,1.0,0.0,0.0,2.0,0.0,1840536.0,HORIZON-ERC,1825,12,FR,REC,1,1.0,train
,,,,,,1499038.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,test
0.0,0.0,0.0,0.0,1.0,2.0,1499855.0,ERC,1825,10,IT,HES,1,1.0,test
0.0,0.0,1.0,0.0,0.0,1.0,1500000.0,HORIZON-ERC,1825,9,DE,REC,1,1.0,train
0.0,0.0,1.0,0.0,0.0,2.0,1446500.0,HORIZON-ERC,1825,10,BE,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1499393.0,ERC,1825,12,IT,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1499905.0,HORIZON-AG,1825,9,FI,HES,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,1469913.75,HORIZON-ERC,1825,9,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,2083871.0,HORIZON-AG,1825,10,PT,REC,1,1.0,test
0.0,0.0,0.0,2.0,0.0,0.0,1499900.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,2.0,0.0,0.0,1.0,0.0,1844350.0,HORIZON-ERC,2191,9,DE,HES,1,1.0,test
0.0,3.0,0.0,2.0,0.0,0.0,1479262.5,HORIZON-ERC,1825,11,TR,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1496823.0,HORIZON-ERC,1825,11,ES,REC,1,1.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,test
0.0,3.0,0.0,0.0,2.0,0.0,1930736.0,HORIZON-AG,1825,9,BE,REC,1,1.0,train
0.0,1.0,0.0,0.0,1.0,1.0,1487199.0,HORIZON-ERC,1825,6,NL,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1390625.0,HORIZON-ERC,1825,10,IL,HES,1,1.0,train
0.0,0.0,1.0,0.0,2.0,1.0,1498750.0,HORIZON-ERC,1825,5,DE,REC,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1172500.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
,,,,,,1499072.5,HORIZON-ERC,1825,5,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1389728.0,HORIZON-AG,1825,1,FI,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1498929.0,HORIZON-ERC,1825,2,FR,REC,2,1.0,test
0.0,1.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-AG,1825,9,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1340375.0,ERC,1825,12,FR,HES,2,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1499993.0,HORIZON-AG,1825,1,SE,HES,1,1.0,test
0.0,0.0,0.0,1.0,3.0,0.0,1750000.0,HORIZON-ERC,1825,6,NL,HES,1,1.0,test
0.0,1.0,0.0,3.0,0.0,0.0,1499950.0,HORIZON-AG,1825,6,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1499885.0,ERC,1825,1,DE,HES,2,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,1382625.0,HORIZON-ERC,1825,10,CH,REC,2,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1460604.0,ERC,1825,7,AT,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,2067194.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1412500.0,HORIZON-ERC,1825,4,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499488.0,HORIZON-AG,1825,5,DE,REC,1,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,2000000.0,HORIZON-ERC,1826,4,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1489225.0,HORIZON-AG,1825,10,ES,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1500000.0,HORIZON-AG,1825,2,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1213888.0,HORIZON-ERC,1825,9,IT,HES,2,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,1500000.0,ERC,1826,3,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,1493850.0,HORIZON-ERC,1825,10,PL,HES,2,1.0,test
0.0,0.0,1.0,0.0,1.0,3.0,1417818.0,HORIZON-ERC,1825,6,IE,HES,1,1.0,test
0.0,0.0,0.0,5.0,0.0,0.0,2129247.0,HORIZON-AG,1825,9,NO,HES,1,1.0,train
0.0,0.0,4.0,0.0,1.0,0.0,1497793.0,HORIZON-AG,1826,6,IT,HES,2,1.0,train
,,,,,,1470130.0,HORIZON-ERC,1825,7,NL,HES,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,2499381.0,HORIZON-AG,1825,9,DE,HES,1,1.0,test
0.0,1.0,0.0,0.0,1.0,1.0,1851160.0,HORIZON-ERC,1825,6,DE,HES,2,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1499240.0,HORIZON-ERC,1825,6,ES,HES,1,1.0,test
0.0,0.0,2.0,0.0,0.0,1.0,1499999.0,HORIZON-ERC,1826,9,NL,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,1.0,1497500.0,HORIZON-AG,1825,11,IT,HES,2,1.0,train
0.0,0.0,1.0,0.0,0.0,0.0,1495965.0,HORIZON-ERC,1825,10,ES,HES,1,1.0,test
0.0,0.0,0.0,0.0,2.0,1.0,1496833.0,HORIZON-AG,1826,6,DE,HES,1,0.9999994989423509,train
0.0,0.0,0.0,0.0,3.0,0.0,1918969.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1879625.0,HORIZON-ERC,1826,3,NL,HES,1,1.0,train
0.0,0.0,3.0,0.0,0.0,1.0,1464300.0,HORIZON-ERC,1825,9,BE,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1768583.0,HORIZON-ERC,1825,6,DE,HES,1,1.0,test
0.0,0.0,0.0,1.0,0.0,1.0,1499980.0,HORIZON-AG,1825,9,IE,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,2406250.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,2000000.0,ERC,1825,1,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1999958.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,2.0,0.0,0.0,2.0,1.0,2092095.0,HORIZON-AG,1825,7,NL,HES,1,1.0,train
0.0,0.0,0.0,4.0,0.0,0.0,1209375.0,HORIZON-ERC,1825,10,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,1496873.0,HORIZON-ERC,1825,9,SE,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1479321.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,test
0.0,0.0,0.0,0.0,0.0,5.0,1114266.0,HORIZON-AG,1644,5,IT,HES,1,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,1500000.0,HORIZON-ERC,1825,1,FR,REC,2,1.0,train
0.0,0.0,0.0,0.0,0.0,3.0,1483639.0,HORIZON-AG,1825,10,DE,HES,1,1.0,test
1.0,0.0,0.0,0.0,3.0,0.0,1498125.0,HORIZON-ERC,1825,9,PT,REC,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1812500.0,HORIZON-ERC,1825,10,IL,HES,1,1.0,train
0.0,0.0,0.0,0.0,4.0,1.0,1500000.0,HORIZON-AG,1825,7,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1499125.0,HORIZON-ERC,1825,10,PL,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,9,DE,REC,1,1.0,test
0.0,0.0,0.0,1.0,0.0,0.0,1500000.0,HORIZON-ERC,1825,7,ES,REC,1,1.0,train
,,,,,,1490000.0,HORIZON-ERC,1825,9,IT,HES,1,1.0,test
0.0,0.0,0.0,5.0,0.0,0.0,2318530.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
,,,,,,1324314.0,HORIZON-ERC,1825,9,DE,HES,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1577695.0,HORIZON-ERC,1825,8,DE,HES,1,1.0,train
0.0,1.0,0.0,2.0,1.0,1.0,1481513.0,HORIZON-ERC,1825,1,PT,REC,1,1.0,test
0.0,0.0,2.0,0.0,1.0,1.0,1499476.0,HORIZON-AG,1826,4,DE,HES,1,0.9999998332751184,train
1.0,0.0,0.0,1.0,3.0,0.0,1740798.75,HORIZON-ERC,1825,10,BE,HES,2,1.0,train
0.0,1.0,0.0,3.0,0.0,0.0,2500000.0,HORIZON-AG,1825,6,TR,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1500000.0,HORIZON-ERC,1825,12,NO,HES,1,1.0,test
0.0,0.0,0.0,1.0,4.0,0.0,1496250.0,HORIZON-ERC,1825,7,BE,REC,1,1.0,train
0.0,0.0,0.0,0.0,5.0,0.0,1919186.0,ERC,1825,9,DK,HES,1,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1400000.0,ERC,1825,10,IL,HES,1,1.0,test
0.0,0.0,1.0,0.0,2.0,0.0,1495579.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,1,IT,PRC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1471056.0,HORIZON-ERC,1825,9,DK,HES,1,1.0,train
0.0,0.0,1.0,0.0,0.0,1.0,1499750.0,HORIZON-ERC,1825,10,BE,HES,1,1.0,train
1.0,0.0,0.0,1.0,1.0,0.0,1499965.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,test
0.0,0.0,0.0,0.0,1.0,1.0,1499798.0,ERC,1825,9,IT,HES,1,0.9999994999329076,train
0.0,0.0,0.0,0.0,1.0,0.0,1424625.0,HORIZON-ERC,1825,1,TR,HES,1,1.0,train
0.0,2.0,0.0,1.0,0.0,0.0,1927325.0,HORIZON-ERC,1825,10,BE,HES,1,1.0,test
0.0,2.0,0.0,0.0,3.0,0.0,2558750.0,HORIZON-AG,1825,10,NL,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1999970.0,HORIZON-ERC,1826,5,PT,HES,1,1.0,train
,,,,,,1997815.0,HORIZON-ERC,1825,10,DE,HES,1,1.0,test
0.0,0.0,0.0,1.0,1.0,0.0,1993059.0,HORIZON-ERC,1825,7,SE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1897685.0,HORIZON-ERC,1825,2,IL,HES,2,1.0,train
2.0,0.0,0.0,0.0,3.0,0.0,1999699.0,HORIZON-ERC,1826,3,BE,REC,1,1.0,train
0.0,0.0,1.0,0.0,2.0,0.0,1999773.0,ERC,1825,10,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,1523488.0,ERC,1825,11,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1998744.0,HORIZON-ERC,1825,10,FR,REC,3,1.0,train
